Name,Team,Pos,Inn,rSZ,rCERA,rSB,rGDP,rARM,rGFP,rPM,rTS,DRS,ARM,DPR,RngR,ErrR,UZR,UZR/150,FRM,OAA,FRV,Def,NameASCII,PlayerId,MLBAMID
"Max Muncy","OAK","3B",9,,,,0,,0,0,,0,,0.23999999463558197,0.33820998668670654,-0.6420861724764109,-0.06387601792812347,-13.790701143443584,,0,0,0.15582421249606748,"Max Muncy",13301,571970
"Ryan Raburn","COL","1B",23,,,,0,,-1,-1,,-2,,,0.21987900137901306,-0.6291268011555076,-0.4092479944229126,-15.346799790859222,,0,0,0.1547003851216567,"Ryan Raburn",2218,430605
"Devin Mesoraco","CIN","C",113,-2,0,1,,,0,,,0,,,,,,,-0.6399999856948853,,0,0.14772466768121184,"Devin Mesoraco",5666,519023
"Rajai Davis","CLE","RF",6,,,,,0,0,0,,0,,,,,,,,0,0,0.1475051304790047,"Rajai Davis",3708,434658
"Paul Janish","BAL","3B",73,,,,0,,0,2,,1,,,0.17517699301242828,0.5570693872869015,0.7322459816932678,15.690985321998596,,0,0,0.14731146503241488,"Paul Janish",7412,457926
"Jon Jay","SDP","RF",75.2,,,,,0,0,1,,1,0.20285700261592865,,0.19863100349903107,0.13330669701099396,0.5347950011491776,11.618010054032009,,1,1,0.14709241230904024,"Jon Jay",5227,445055
"Logan Schafer","MIN","LF",93.1,,,,,0,0,0,,0,0.09850110113620758,,-0.39603498578071594,0.12966140359640121,-0.16787289083003998,-2.495821450765316,,0,0,0.14511477985990417,"Logan Schafer",7937,502582
"Teoscar Hernández","HOU","CF",85.2,,,,,0,0,0,,0,0.10235799849033356,,0.1850920021533966,-0.21944350190460682,0.06800589710474014,1.4572692236730032,,0,0,0.1441217110403554,"Teoscar Hernandez",13066,606192
"Andrés Blanco","PHI","LF",1,,,,,0,0,1,,1,,,0.38085100054740906,0.006165339844301343,0.3870159983634949,0,,0,0,0.14392645972277368,"Andres Blanco",1907,433217
"Wilmer Difo","WSN","3B",19.1,,,,0,,0,0,,0,,0,0.3607249855995178,0.10413475381210446,0.4648590087890625,69.72885131835938,,0,0,0.1438635529423557,"Wilmer Difo",14320,594694
"Daniel Descalso","COL","SS",254.1,,,,0,,-1,-2,,-3,,-0.7056220173835754,-1.4902700185775757,0.13833799958229065,-2.0575520396232605,-12.112605067842825,,-2,-1,0.14369641948178602,"Daniel Descalso",8392,518614
"Brian McCann","NYY","1B",5,,,,0,,0,0,,0,,,,,,,,0,0,0.1405048466507681,"Brian McCann",4810,435263
"David Lough","PHI","LF",96,,,,,0,0,1,,1,-0.44724100828170776,,1.3119499683380127,0.11493939906358719,0.979649007320404,17.15898437159402,,1,0,0.1401680343438958,"David Lough",7215,518953
"Cole Figueroa","PIT","SS",7,,,,0,,0,0,,0,,-0.21069300174713135,0.02774439938366413,0.0729237892664969,-0.11002500355243683,4.5655496418476105,,0,0,0.13867171264828215,"Cole Figueroa",8790,502676
"Jason Rogers","PIT","3B",11.1,,,,0,,0,0,,0,,,-0.014018500223755836,0.013838459854014218,-0.00018000199634116143,0,,0,0,0.13837717216656698,"Jason Rogers",11773,595386
"James Beresford","MIN","1B",37,,,,0,,-1,1,,1,,0.005714289844036102,0.2546580135822296,0.16207487415522337,0.4224472865462303,12.552410105572028,,1,0,0.13751145442128665,"James Beresford",4626,503437
"Stefen Romero","SEA","LF",29,,,,,-1,-1,0,,-2,0.021424900740385056,,0.3926849961280823,-0.249909995123744,0.16419989988207817,5.711144146819909,,0,0,0.13736550786250606,"Stefen Romero",11746,552662
"Tyler White","HOU","2B",11,,,,0,,-1,0,,-1,,,-0.0002162849996238947,0.000669582215778064,0.00045329800923354924,0,,0,0,0.13722504591635093,"Tyler White",15564,643603
"Roman Quinn","PHI","LF",80.1,,,,,0,0,1,,1,-0.047536700963974,,0.007262699771672487,0.11895379796624184,0.07868029177188873,0.5839423276484013,,0,0,0.13695929866005047,"Roman Quinn",13546,596451
"Andrew Toles","LAD","CF",35.2,,,,,0,-1,1,,0,-0.25988999009132385,,0.6910520195960999,0.04212199989706278,0.4732840359210968,17.74815134704113,,0,0,0.1352721795005814,"Andrew Toles",13414,592808
"Yasmani Grandal","LAD","1B",19,,,,0,,0,1,,1,,,0.15523900091648102,0.06270316056907177,0.2179419994354248,16.34564995765686,,0,0,0.13489082232168612,"Yasmani Grandal",11368,518735
"Alexi Amarista","SDP","SS",69.2,,,,0,,0,-1,,-1,,0.1949550062417984,-0.6421409845352173,-0.23304210230708122,-0.6802289932966232,-15.504692743221918,,0,0,0.13481006449088354,"Alexi Amarista",9063,506560
"Alberto Rosario","STL","3B",1,,,,0,,0,0,,0,,,0.023780999705195427,0.048321559792384505,0.07210259884595871,10.815389826893806,,0,0,0.13334335029188651,"Alberto Rosario",7125,451705
"Hunter Dozier","KCR","RF",44,,,,,0,0,0,,0,-0.18507899343967438,,0.47977399826049805,0.06751039996743202,0.36220501363277435,10.211869049817324,,0,0,0.1319667093505296,"Hunter Dozier",15117,641531
"Tim Beckham","TBR","SS",195.1,,,,1,,0,-3,,-2,,0.33108198642730713,2.375849962234497,-1.568932980298996,1.1380040049552917,10.326597365466032,,-1,-1,0.12982761272863652,"Tim Beckham",7949,542921
"Luis Sardinas","SEA","3B",26,,,,0,,0,0,,0,,,-0.3689579963684082,0.23289149440824986,-0.1360660046339035,-6.803300231695175,,0,0,0.12668593733716293,"Luis Sardinas",13153,596143
"Raffy Lopez","CIN","C",10,0,0,0,,,0,,,0,,,,,,,0.03999999910593033,,0,0.1257338791059303,"Raffy Lopez",12606,607257
"Alex Presley","- - -","CF",21,,,,,0,0,0,,0,-0.38313888758420944,,0.12569299340248108,0.026703509502112865,-0.23074188083410263,-6.7478579469025135,,0,0,0.12053844069870714,"Alex Presley",5305,502100
"Nick Franklin","TBR","1B",63,,,,0,,0,0,,0,,,-0.8196460008621216,0.17405291553586721,-0.645592987537384,-19.36778962612152,,1,1,0.1201964923807749,"Nick Franklin",10166,545338
"Brandon Snyder","ATL","1B",4,,,,0,,0,0,,0,,,0.5305830240249634,0.053605218417942524,0.5841889977455139,43.814174830913544,,0,0,0.11930994276041892,"Brandon Snyder",9856,474319
"Eugenio Suárez","CIN","SS",10,,,,0,,0,0,,0,,,-0.09398219734430313,0.043333649169653654,-0.05064849928021431,-7.5972748920321465,,0,0,0.11871552448821569,"Eugenio Suarez",12552,553993
"Hernán Pérez","MIL","SS",18,,,,0,,0,0,,0,,,-1.2935500144958496,0.2661147937178612,-1.0274399518966675,-38.52899819612503,,0,0,0.11841705906577907,"Hernan Perez",5751,541650
"Jorge Alfaro","PHI","C",31,0,0,0,,,-1,,,-1,,,,,,,-0.15000000596046448,,0,0.11577502203953549,"Jorge Alfaro",12180,595751
"Cole Figueroa","PIT","3B",6,,,,0,,0,0,,0,,-0.09170729666948318,0.009389209561049938,0.14633730612695217,0.06401970237493515,9.960013115778565,,0,0,0.11437319524524837,"Cole Figueroa",8790,502676
"Mike Trout","LAA","CF",1260.1,,,,,0,2,4,,6,-0.8001279830932617,,4.198959827423096,-0.09447299689054489,3.3043618202209473,3.6102019781100325,,-3,1,0.11223094517599197,"Mike Trout",10155,545361
"Elias Díaz","PIT","C",9,0,0,0,,,0,,,0,,,,,,,0.029999999329447746,,0,0.10716049132944774,"Elias Diaz",11680,553869
"James Beresford","MIN","3B",21,,,,0,,0,0,,0,,0.11999999731779099,-0.5128790140151978,0.18432740401476622,-0.20855099707841873,-20.141324680298567,,0,0,0.10530826434705556,"James Beresford",4626,503437
"Christian Bethancourt","SDP","RF",31,,,,,0,0,0,,0,0.27329400181770325,,-0.3667660057544708,0.04891139827668667,-0.044559985399246216,-5.644174292683601,,0,0,0.10387781622774014,"Christian Bethancourt",10028,542194
"Tim Beckham","TBR","1B",42,,,,0,,0,0,,0,,-0.0834043025970459,0.1768999993801117,0.29993369337171316,0.393429696559906,6.557161609331767,,1,0,0.10341023989563025,"Tim Beckham",7949,542921
"Matt Olson","OAK","RF",37,,,,,-1,0,1,,0,-0.47447800636291504,,0.7407240271568298,0.03355100005865097,0.299796998500824,20.920825004577637,,1,0,0.10129186041756971,"Matt Olson",14344,621566
"Phil Gosselin","ARI","LF",18,,,,,0,0,1,,1,-0.2260729968547821,,0.5856540203094482,0.021254410035908222,0.38083502650260925,79.7325536608696,,0,0,0.10061419419370428,"Phil Gosselin",10953,594838
"Eric Young Jr.","NYY","CF",5,,,,,0,0,0,,0,0.0845981016755104,,0.01944199949502945,0.02126489020884037,0.12530500069260597,9.397875051945448,,0,0,0.09982850412325235,"Eric Young Jr.",7158,458913
"Stephen Drew","WSN","SS",67.2,,,,0,,0,-3,,-3,,0.05031590163707733,-2.148240089416504,0.5657266713678837,-1.5322041064500809,-28.917511627078056,,0,-1,0.09836317373986117,"Stephen Drew",4251,452220
"Jake Elmore","MIL","2B",11.1,,,,0,,0,-1,,-1,,0.14140400290489197,-0.3693990111351013,0.0694871824234724,-0.15850800275802612,-39.684150740504265,,0,0,0.09826127759308974,"Jake Elmore",7290,518653
"Andrew Romine","DET","RF",4.1,,,,,1,0,0,,1,1.353659987449646,,-0.07003519684076309,0.009336140006780624,1.292960986495018,92.41964891552925,,0,0,0.09763842216153791,"Andrew Romine",1159,461865
"Cheslor Cuthbert","KCR","3B",1096.1,,,,0,,1,-9,,-9,,-0.787339985370636,-5.568389892578125,-0.7462939321994781,-7.102020084857941,-7.816729685921214,,-2,-2,0.09595200268742787,"Cheslor Cuthbert",10473,596144
"Derek Dietrich","MIA","1B",90,,,,0,,0,1,,1,,0.18117600679397583,0.509975016117096,0.5922896899282932,1.2834460139274597,12.745511940881318,,1,1,0.09510685056246748,"Derek Dietrich",10542,518618
"Brett Gardner","NYY","CF",11,,,,,0,0,0,,0,0.06038520112633705,,-0.0023056799545884132,0.0012960630119778216,0.05937558109872043,9.057780168950558,,0,0,0.09138943664109347,"Brett Gardner",9927,458731
"Sócrates Brito","ARI","RF",69.2,,,,,0,0,1,,1,0.16019800305366516,,0.4692290127277374,-0.698868528008461,-0.06944200396537781,0.978606641292572,,0,0,0.08839789694408745,"Socrates Brito",12944,593647
"Brandon Belt","SFG","LF",12,,,,,0,0,0,,0,0.08211220055818558,,0.2829200029373169,0.016086609568446875,0.38111818581819534,57.1677278727293,,0,0,0.08734954206895995,"Brandon Belt",10264,474832
"Alex Bregman","HOU","2B",12,,,,0,,0,0,,0,,,,,,,,0,0,0.08590246379516206,"Alex Bregman",17678,608324
"Travis Shaw","BOS","LF",3,,,,,0,0,0,,0,0.23089799284934998,,,,0.23089799284934998,34.634698927402496,,0,0,0.08373353752995907,"Travis Shaw",11982,543768
"Richie Shaffer","TBR","RF",7,,,,,0,0,0,,0,0.20401300489902496,,-0.0012469900539144874,0.00037653400795534253,0.20314255292760208,15.300975367426872,,0,0,0.08271351830714502,"Richie Shaffer",13271,572128
"Whit Merrifield","KCR","1B",9,,,,0,,0,1,,1,,,0.15933500230312347,0.05912119126878679,0.21845600008964539,16.384200006723404,,0,0,0.08190813037308109,"Whit Merrifield",11281,593160
"Pedro Florimón","PIT","2B",32.2,,,,0,,0,-1,,-1,,0.09552939981222153,0.31109899282455444,0.056146430782973766,0.4627743884921074,58.66910079494119,,0,0,0.08143455665934393,"Pedro Florimon",8385,465753
"Hanser Alberto","TEX","1B",13.1,,,,0,,0,0,,0,,,-0.08356539905071259,0.1327216997742653,0.04915589839220047,1.8433461897075176,,0,0,0.07951995954338846,"Hanser Alberto",11902,593643
"Geovany Soto","LAA","1B",3,,,,0,,0,0,,0,,,,,,,,0,0,0.07840946703646562,"Geovany Soto",3707,434567
"David Ortiz","BOS","1B",5,,,,0,,0,1,,1,,,0.00463803019374609,0.0160685881273821,0.020706700161099434,3.106005024164915,,0,0,0.07820536957584048,"David Ortiz",745,120074
"Michael Conforto","NYM","RF",42.1,,,,,1,0,0,,1,1.6247400045394897,,0.3281010091304779,0.06101569905877113,2.0138570070266724,45.05576267838478,,-1,0,0.07813327700895772,"Michael Conforto",16376,624424
"Adam Frazier","PIT","3B",18,,,,0,,0,0,,0,,0.08281689882278442,0.21390999853610992,-0.5526357190683484,-0.2559081017971039,-13.83061632514,,0,0,0.07721387657799879,"Adam Frazier",15223,624428
"René Rivera","NYM","1B",1,,,,0,,0,0,,0,,,0.09459239989519119,0.04011560860089958,0.1347080022096634,20.20620033144951,,0,0,0.07685134989623457,"Rene Rivera",3648,425784
"Juniel Querecuto","TBR","3B",9,,,,0,,0,0,,0,,,0.1758279949426651,0.030756449792534113,0.20658400654792786,0,,0,0,0.07510454843541137,"Juniel Querecuto",12140,578570
"Miguel Cabrera","DET","3B",8,,,,0,,0,0,,0,,,-0.26252999901771545,0.03199557983316481,-0.23053400218486786,0,,0,0,0.07415949964963536,"Miguel Cabrera",1744,408234
"Pat Valaika","COL","SS",6.2,,,,0,,0,0,,0,,,-0.01036120019853115,0.017367919092066586,0.007006769999861717,0,,0,0,0.07388736243043187,"Pat Valaika",14885,642162
"B.J. Upton","- - -","RF",26,,,,,0,0,0,,0,-0.05500910058617592,,0.18120699748396873,0.03458174015395343,0.16077939420938492,2.538059651851654,,0,0,0.07165264933223789,"B.J. Upton",5015,425834
"Luis Sardinas","SEA","1B",7,,,,0,,0,0,,0,,,,,,,,0,0,0.07056318004114748,"Luis Sardinas",13153,596143
"Kyle Jensen","ARI","1B",12,,,,0,,0,0,,0,,0,0.13691900670528412,0.12748755980283022,0.2644070088863373,9.915262833237648,,0,0,0.06930618596091845,"Kyle Jensen",7706,571812
"Jordan Pacheco","CIN","2B",17.1,,,,0,,0,0,,0,,,0.3838549852371216,0.08963080774992704,0.47348499298095703,35.51137447357178,,0,0,0.06894745345068394,"Jordan Pacheco",2677,457574
"Daniel Robertson","SEA","RF",10,,,,,0,0,0,,0,0.17410099506378174,,0.04620489850640297,0.015686930157244205,0.23599279671907425,22.341344878077507,,0,0,0.06732643303692515,"Daniel Robertson",6266,543706
"Tony Cruz","KCR","C",9,0,0,0,,,0,,,0,,,,,,,-0.009999999776482582,,0,0.06716049222351742,"Tony Cruz",2802,488810
"José A. Martínez","STL","1B",2,,,,0,,0,0,,0,,,0.0001375680003548041,0.005160905857337639,0.005298479925841093,0,,0,0,0.0663121758959665,"Jose A. Martinez",7996,500874
"Bryan Holaday","BOS","3B",1,,,,0,,0,0,,0,,,,,,,,0,0,0.06583549174690445,"Bryan Holaday",11287,592407
"Colin Walsh","MIL","LF",2.1,,,,,0,0,-1,,-1,0.19385099411010742,,-0.00050196802476421,0.00002201899951614905,0.1933710451121442,29.077649116516113,,0,0,0.0652559553238804,"Colin Walsh",10961,595023
"Brandon Snyder","ATL","LF",9,,,,,0,0,0,,0,0.049637701362371445,,-0.0695355013012886,0.0048743500374257565,-0.015023496001958847,7.445655204355717,,0,0,0.06346486520201927,"Brandon Snyder",9856,474319
"Hernan Iribarren","CIN","2B",15,,,,0,,0,0,,0,,,-0.0031218500807881355,0.006711975031066686,0.0035901200026273727,0,,0,0,0.06209385910861842,"Hernan Iribarren",4177,454975
"Arismendy Alcántara","OAK","RF",2,,,,,0,0,0,,0,0.09358560293912888,,-0.013288400135934353,0.0076005300506949425,0.08789776312187314,6.165744247846305,,0,0,0.06207301090938262,"Arismendy Alcantara",10711,570489
"Darwin Barney","TOR","LF",37,,,,,0,0,1,,1,0.10662300139665604,,0.1393360048532486,0.00879790005274117,0.25475699454545975,26.218461524695158,,0,0,0.062034065590423126,"Darwin Barney",2430,446381
"Chris Heisey","WSN","RF",104.2,,,,,0,0,1,,1,-0.28328999876976013,,-0.8767510056495667,0.17319100350141525,-0.9868499934673309,-13.515999913215637,,0,1,0.06155065771377832,"Chris Heisey",3978,502317
"Kirk Nieuwenhuis","MIL","LF",24,,,,,0,0,0,,0,-0.12438900023698807,,-0.052295900881290436,0.0406614001840353,-0.13602350000292063,-6.801175000146031,,0,0,0.057843834037094005,"Kirk Nieuwenhuis",6400,543590
"Greg Garcia","STL","SS",226.1,,,,0,,0,1,,1,,0.5029739737510681,1.7007100582122803,-1.4847250580787659,0.7189509719610214,3.806692033281757,,-2,-1,0.05729111157425204,"Greg Garcia",10951,594824
"Trea Turner","WSN","SS",6,,,,0,,0,0,,0,,,-0.14278200268745422,0.07434277096763253,-0.06843960285186768,-10.265940427780151,,0,0,0.05673770385023233,"Trea Turner",16252,607208
"Kelly Johnson","NYM","SS",3,,,,0,,0,0,,0,,,-0.005714179947972298,0.0037139489431865513,-0.002000229898840189,0,,0,0,0.05542059973432825,"Kelly Johnson",2234,430637
"Taylor Motter","TBR","1B",8,,,,0,,0,0,,0,,,,,,,,0,0,0.053153987246114434,"Taylor Motter",12399,600301
"Howie Kendrick","LAD","1B",69.2,,,,0,,0,0,,0,,,0.17320099472999573,-0.6396792819723487,-0.46647799015045166,-23.323899507522583,,1,1,0.05292135184075597,"Howie Kendrick",4229,435062
"Brayan Peña","STL","1B",1,,,,0,,0,0,,0,,,0.0007343150209635496,0.0012502051467890851,0.0019845198839902878,0,,0,0,0.05282913940407635,"Brayan Pena",3231,430910
"Chris Herrmann","ARI","CF",10,,,,,0,0,0,,0,,,-0.00007968480349518359,0.00010111990195582621,0.000021435100279632024,0,,0,0,0.05172646108271628,"Chris Herrmann",9284,543302
"Emmanuel Burriss","PHI","SS",5,,,,0,,0,0,,0,,,0.037485599517822266,0.04019815963692963,0.0776837021112442,11.65255531668663,,0,0,0.05105585393998143,"Emmanuel Burriss",2917,502034
"Mark Canha","OAK","RF",16,,,,,0,0,0,,0,-0.036764200776815414,,-0.09048920124769211,0.023318600840866566,-0.10393479838967323,-10.552424937486649,,0,0,0.050831825699179156,"Mark Canha",11445,592192
"Ryan Kalish","CHC","RF",2,,,,,0,0,0,,0,,,-0.018383000046014786,0.0288909999653697,0.010507999919354916,0.7880999939516187,,0,0,0.04908518260405752,"Ryan Kalish",6962,501888
"Aledmys Díaz","STL","2B",2,,,,0,,0,0,,0,,,0.006013690028339624,0.03843955975025892,0.044453199952840805,6.667979992926121,,0,0,0.048829328966957505,"Aledmys Diaz",15937,649557
"Daniel Robertson","SEA","CF",7,,,,,0,0,0,,0,,,0.2448749989271164,0.00435802002903074,0.24923300743103027,0,,0,0,0.04822227036009459,"Daniel Robertson",6266,543706
"Ryan Flaherty","BAL","RF",26,,,,,0,0,0,,0,0.021347999572753906,,0.1960570067167282,0.022792600095272064,0.24019800126552582,18.014850094914436,,0,0,0.04759412980548278,"Ryan Flaherty",7888,475247
"Matt Reynolds","NYM","2B",18,,,,0,,0,0,,0,,,-0.09281910210847855,0.04174024099484086,-0.05107880011200905,-7.661820016801357,,0,0,0.046903216926721156,"Matt Reynolds",13788,608703
"Juan Graterol","LAA","C",42,0,0,0,,,1,,,1,,,,,,,-0.30000001192092896,,0,0.04487127892248105,"Juan Graterol",5398,492802
"Deven Marrero","BOS","SS",7,,,,0,,0,0,,0,,,-0.562188982963562,0.048262550961226225,-0.5139269828796387,-77.0890474319458,,0,0,0.04402202500755446,"Deven Marrero",13325,571918
"Yangervis Solarte","SDP","1B",18,,,,0,,0,0,,0,,,0.20610900223255157,0.08677091775462031,0.29287999868392944,21.96599990129471,,0,0,0.043420790703804724,"Yangervis Solarte",5352,500208
"Arismendy Alcántara","OAK","CF",8,,,,,0,0,0,,0,,,-0.045099299401044846,0.00860349996946752,-0.03649570047855377,-5.474355071783066,,0,0,0.04327284483563451,"Arismendy Alcantara",10711,570489
"Matt Carpenter","STL","2B",318,,,,-1,,-1,-3,,-5,,-1.1553499698638916,-2.4771499633789062,-0.42272790521383286,-4.055229902267456,-15.423275033632915,,-1,-2,0.04249814888454784,"Matt Carpenter",8090,572761
"Brian Goodwin","WSN","LF",16.2,,,,,0,0,0,,0,-0.1534239947795868,,-0.03855910152196884,0.039404600858688354,-0.15257847879547626,-22.971323417732492,,0,0,0.04223206906828418,"Brian Goodwin",12858,571718
"Cliff Pennington","LAA","3B",1,,,,0,,0,0,,0,,,0.010209900327026844,0.01044444803847,0.02065430022776127,0,,0,0,0.04035526814898954,"Cliff Pennington",3395,460060
"Russell Martin","TOR","3B",1,,,,0,,0,0,,0,,,0.022397199645638466,0.04732037940993905,0.06971749663352966,10.45762449502945,,0,0,0.03889304251751252,"Russell Martin",4616,431145
"Chris Heisey","WSN","CF",16,,,,,0,0,0,,0,,,-0.15063300728797913,0.0022221749532036483,-0.14841100573539734,0,,0,0,0.03689430271761919,"Chris Heisey",3978,502317
"Travis Shaw","BOS","1B",289.2,,,,0,,0,5,,5,,-0.019999999552965164,2.4793500900268555,1.4122659265995026,3.8716199211776257,13.151501480594172,,4,3,0.0362748710067633,"Travis Shaw",11982,543768
"Max Kepler","MIN","1B",4,,,,0,,0,0,,0,,,0.0032955100759863853,0.013477317232172936,0.0167727991938591,0,,0,0,0.03581313117549293,"Max Kepler",12144,596146
"Yefri Pérez","MIA","SS",2.1,,,,0,,0,0,,0,,,0.024252699688076973,0.037103610346093774,0.06135629862546921,9.203444793820381,,0,0,0.03468151137533035,"Yefri Perez",12090,570639
"Domingo Santana","MIL","LF",27,,,,,0,0,-1,,-1,0.30973199009895325,,-0.09732930362224579,0.033061700873076916,0.245464488863945,41.63973592221737,,0,0,0.03458112130863436,"Domingo Santana",10348,570267
"JaCoby Jones","DET","3B",34,,,,0,,0,0,,0,,,0.04972130060195923,0.2967918924987316,0.3465130031108856,12.99423761665821,,0,0,0.030866098430482995,"JaCoby Jones",14818,592444
"Mikie Mahtook","TBR","LF",150.2,,,,,1,0,0,,1,0.1295199990272522,,0.008046720176935196,0.20001420378684998,0.33758099377155304,3.3302938338048858,,0,0,0.030260882507848974,"Mikie Mahtook",13130,543484
"Albert Almora Jr.","CHC","RF",18,,,,,0,0,1,,1,,,0.9688599705696106,0.03129999991506338,1.0001599788665771,75.01199841499329,,0,0,0.02870391672491393,"Albert Almora Jr.",14109,546991
"Destin Hood","MIA","RF",9,,,,,0,0,1,,1,0.14267000555992126,,0.3456209897994995,0.013310810085386038,0.5016019940376282,64.54004868865013,,0,0,0.026910955318806017,"Destin Hood",9887,543329
"Alex Bregman","HOU","SS",39,,,,0,,0,0,,0,,0.11103399842977524,0.06139570102095604,-0.186693012714386,-0.01426299661397934,-3.8455747067928314,,0,0,0.02579482566165625,"Alex Bregman",17678,608324
"JaCoby Jones","DET","CF",28,,,,,-1,0,1,,0,-0.45042601227760315,,0.015614699572324753,0.03788969945162535,-0.39692171290516853,-8.585435338318348,,0,0,0.025044298727265747,"JaCoby Jones",14818,592444
"Chris Stewart","PIT","1B",1,,,,0,,0,0,,0,,,0.02292409911751747,0.015092830290086567,0.038016900420188904,0,,0,0,0.024580856198515744,"Chris Stewart",3878,455755
"Adam Eaton","CHW","LF",8,,,,,0,0,0,,0,,,0.18544700741767883,0.010110360104590654,0.19555699825286865,29.333549737930298,,0,0,0.02377561940396035,"Adam Eaton",11205,594809
