"bpid","mlbid","Name","Age","Season","Team","G","GS","CG","IP","W","L","SV","BS","HLD","ERA","R","ER","1B","2B","3B","HR","TB","BB","K","HBP","TBF","Pitches"
107762,668674,"Lucas Erceg",30,2025,"KC",61,0,0,61.3,8,4,2,5,22,2.64,19,18,40,9,1,4,77,18,48,4,249,963
107918,641656,"Ian Hamilton",30,2025,"NYY",36,1,0,40,2,1,0,0,4,4.28,20,19,18,4,1,5,49,22,42,1,166,641
107920,641658,"Garrett Hampson",30,2025,"STL",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
107951,663321,"Nick Hernandez",30,2025,"HOU",10,0,0,10.7,0,0,0,0,0,5.06,6,6,4,5,0,3,26,8,11,0,52,221
107983,669450,"Cooper Hummel",30,2025,"HOU",1,0,0,1,0,0,0,0,0,36,4,4,3,1,0,1,9,0,0,1,9,17
108053,650633,"Michael King",30,2025,"SD",15,15,1,73.3,5,3,0,0,0,3.44,31,28,38,12,0,12,110,26,76,4,308,1219
108089,669276,"Dylan Lee",30,2025,"ATL",74,0,0,68.3,2,4,2,7,19,3.29,27,25,33,7,0,13,99,14,76,0,266,1102
108112,670032,"Nicky Lopez",30,2025,"LAA",1,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,8
108169,661527,"Seth Martinez",30,2025,"MIA",6,0,0,6.7,0,0,0,0,0,5.4,4,4,1,1,0,2,11,3,4,0,27,120
108430,615698,"Cal Quantrill",30,2025,,26,26,0,117.7,4,12,0,0,0,6.04,81,79,79,29,6,22,243,35,85,5,513,2001
108507,668670,"Jake Rogers",30,2025,"DET",4,0,0,3.7,0,0,0,0,0,2.45,1,1,4,1,0,0,6,0,0,1,16,49
108753,669711,"Greg Weissert",30,2025,"BOS",72,0,0,67,6,6,4,9,17,2.82,27,21,37,14,0,6,89,21,57,3,278,1069
108774,642215,"Weston Wilson",30,2025,"PHI",2,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,12,36
108818,669211,"Keegan Akin",30,2025,"BAL",64,3,0,63.3,5,4,8,6,16,3.41,28,24,35,9,0,10,93,33,59,1,268,1058
108828,669622,"Anthony Bender",30,2025,"MIA",51,0,0,50,3,5,4,3,19,2.16,13,12,22,7,1,3,51,21,42,2,204,783
108830,669456,"Shane Bieber",30,2025,"TOR",7,7,0,40.3,4,2,0,0,0,3.57,16,16,21,5,0,8,63,7,37,1,159,645
108873,641540,"Dane Dunning",30,2025,,12,0,0,20.7,0,0,2,0,0,6.97,17,16,15,5,0,4,41,7,21,3,95,372
108937,643377,"Griffin Jax",30,2025,,73,2,0,66,1,7,0,6,28,4.23,33,31,44,12,1,7,99,21,99,1,283,1093
108957,641778,"Eric Lauer",30,2025,"TOR",28,15,0,104.7,9,2,0,0,1,3.18,39,37,51,22,2,15,161,26,102,2,426,1682
108977,656716,"Zach McKinstry",30,2025,"DET",1,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
109027,640462,"A.J. Puk",30,2025,"AZ",8,0,0,8,0,0,4,0,2,3.38,3,3,3,3,0,2,17,2,12,1,35,156
109030,670990,"Yohan Ramírez",30,2025,"PIT",24,0,0,33.3,3,3,0,1,1,5.4,25,20,21,8,0,4,53,16,45,4,155,604
109104,669330,"Tyler Wells",30,2025,"BAL",4,4,0,21.7,2,1,0,0,0,2.91,7,7,8,5,0,4,34,2,18,0,82,342
109150,641672,"Thomas Hatch",30,2025,,12,1,0,34,2,1,0,0,0,5.82,23,22,26,7,0,7,68,17,22,0,152,585
109159,641312,"Shaun Anderson",30,2025,"LAA",7,0,0,11.3,1,0,0,1,1,10.32,13,13,13,1,0,6,39,3,11,0,56,216
109502,641401,"Connor Brogdon",30,2025,"LAA",43,0,0,47,3,2,0,0,4,5.36,31,28,23,9,1,11,88,18,49,0,199,840
110119,677161,"Zack Kelly",30,2025,"BOS",28,0,0,35.3,1,3,0,2,3,4.58,21,18,23,9,0,3,53,12,35,3,152,588
110249,676760,"Ron Marinaccio",30,2025,"SD",7,0,0,10.7,0,0,0,0,0,0.84,1,1,6,0,0,0,6,4,12,0,42,164
110298,676801,"Chas McCormick",30,2025,"HOU",3,0,0,3,0,0,0,0,0,6,2,2,3,0,0,0,3,2,1,2,15,54
110462,676617,"Riley O'Brien",30,2025,"STL",42,0,0,48,3,1,6,3,6,2.06,13,11,25,5,1,2,46,22,45,7,199,758
111013,676684,"Will Vest",30,2025,"DET",64,0,0,68.7,6,5,23,7,3,3.01,26,23,47,8,2,4,85,22,75,1,284,1136
111031,677020,"Josh Walker",30,2025,"TOR",3,0,0,5,0,0,0,0,0,7.2,4,4,5,3,0,0,11,2,8,1,25,92
111081,669145,"Bruce Zimmermann",30,2025,"MIL",1,1,0,6,0,1,0,0,0,7.5,6,5,5,0,0,2,13,2,1,0,28,91
111083,676604,"Tyler Zuber",30,2025,,10,0,0,12,0,1,0,0,1,11.25,15,15,8,6,0,3,32,6,14,0,59,245
111185,677976,"Randy Dobnak",30,2025,"MIN",1,0,0,5.3,0,0,0,0,0,1.69,1,1,1,0,0,1,5,2,1,0,19,79
111306,660271,"Shohei Ohtani",30,2025,"LAD",14,14,0,47,1,1,0,0,0,2.87,15,15,31,6,0,3,55,8,62,0,187,751
120416,641585,"J.P. France",30,2025,"HOU",2,0,0,4,1,0,0,0,0,2.25,1,1,1,1,0,0,3,2,5,0,16,76
125575,667463,"John King",30,2025,"STL",51,0,0,48.3,2,1,0,1,3,4.66,30,25,50,7,0,8,96,14,28,0,222,779
134488,642016,"Daniel Robert",30,2025,"PHI",15,0,0,13,0,0,0,0,2,4.15,7,6,7,1,1,2,20,10,15,0,59,255
137496,656986,"Bennett Sousa",30,2025,"HOU",44,0,0,50.7,5,1,4,2,7,2.84,18,16,22,11,0,4,60,15,59,0,199,728
141089,621051,"Steven Wilson",30,2025,"CWS",59,0,0,55.3,2,2,2,7,10,3.42,21,21,36,7,0,7,78,22,51,3,241,974
69377,600917,"José Leclerc",31,2025,"ATH",10,0,0,9,0,1,0,2,1,6,6,6,7,2,1,3,26,5,8,0,46,225
69756,606303,"Joel Payamps",31,2025,,30,0,0,26.3,0,1,1,0,4,6.84,20,20,14,9,4,4,60,9,24,2,117,441
70610,608331,"Max Fried",31,2025,"NYY",32,32,0,195.3,19,5,0,0,0,2.86,73,62,117,26,7,14,246,51,189,10,801,3097
70611,608334,"Carson Fulmer",31,2025,"LAA",13,0,0,29.3,0,0,0,0,0,5.83,19,19,15,4,1,5,46,11,26,0,123,461
70636,608371,"Lucas Sims",31,2025,"WSH",18,0,0,12.3,1,0,0,1,1,13.86,19,19,8,3,1,2,25,14,13,7,72,282
70795,607192,"Tyler Glasnow",31,2025,"LAD",18,18,0,90.3,4,3,0,0,0,3.19,33,32,34,12,0,10,98,43,106,3,366,1479
70913,596133,"Luke Weaver",31,2025,"NYY",64,0,0,64.7,4,4,8,4,21,3.62,28,26,26,10,0,10,86,20,72,1,262,1049
71057,607481,"Aaron Bummer",31,2025,"ATL",42,2,0,54.3,3,2,0,0,2,3.81,27,23,34,12,2,3,76,18,51,11,236,932
71071,607455,"Anthony Banda",31,2025,"LAD",71,1,0,65,5,1,0,1,12,3.18,23,23,26,10,1,8,81,35,61,2,269,1065
71326,605507,"Zach Thompson",31,2025,"ATL",2,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,12,60
100518,621107,"Zach Eflin",31,2025,"BAL",14,14,0,71.3,6,5,0,0,0,5.93,48,47,51,19,0,18,161,13,50,2,309,1127
100519,621112,"Paul Blackburn",31,2025,,15,4,0,39,0,3,1,0,0,6.23,29,27,30,7,4,6,80,12,34,1,175,666
100521,621121,"Lance McCullers Jr.",31,2025,"HOU",16,13,0,55.3,2,5,0,0,0,6.67,45,41,38,12,1,10,105,39,61,7,274,1147
100572,621242,"Edwin Díaz",31,2025,"NYM",62,0,0,66.3,6,3,28,3,0,1.63,14,12,27,6,0,4,55,21,98,8,258,1066
100574,621244,"José Berríos",31,2025,"TOR",31,30,0,166,9,5,0,0,0,4.17,86,77,102,30,2,26,272,56,138,7,698,2584
100606,621366,"Ryan Borucki",31,2025,,39,0,0,35,1,3,0,3,7,4.63,20,18,17,8,0,4,49,16,32,1,145,594
100653,621512,"Tomás Nido",31,2025,"DET",1,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,9
101023,622569,"Pablo Reyes",31,2025,"NYY",1,0,0,1,0,0,0,0,0,27,3,3,2,2,0,1,10,0,0,0,8,18
101074,622663,"Luis Severino",31,2025,"ATH",29,29,0,162.7,8,11,0,0,0,4.54,93,82,111,35,0,16,245,50,124,16,705,2731
101184,622780,"Angel Perdomo",31,2025,"ATH",4,0,0,3.3,0,0,0,0,0,5.4,2,2,2,0,0,0,2,3,2,1,16,72
101249,623167,"Chris Flexen",31,2025,"CHC",21,1,0,43.7,5,1,1,0,0,3.09,18,15,29,2,0,7,61,12,22,0,178,673
101384,623352,"Josh Hader",31,2025,"HOU",48,0,0,52.7,6,2,28,1,0,2.05,16,12,11,10,0,8,63,16,76,2,206,847
101728,625643,"Reynaldo López",31,2025,"ATL",1,1,0,5,0,0,0,0,0,5.4,3,3,7,1,0,1,13,2,1,0,25,94
103789,596295,"Austin Gomber",31,2025,"COL",12,12,0,57.7,0,7,0,0,0,7.49,51,48,46,18,2,16,152,17,34,1,272,999
104921,657024,"Erik Swanson",31,2025,"TOR",6,0,0,5.3,1,0,0,0,0,15.19,9,9,3,3,0,2,17,5,3,1,30,128
104945,657097,"Jacob Webb",31,2025,"TEX",55,0,0,66,5,4,1,2,7,3,24,22,31,8,0,10,87,19,58,2,267,978
105394,656222,"Jalen Beeks",31,2025,"AZ",61,2,0,57.3,5,3,1,2,14,3.77,26,24,25,11,0,6,71,20,47,2,231,916
105635,664141,"JT Brubaker",31,2025,,17,1,0,28.7,0,0,0,0,0,3.77,12,12,17,5,1,0,30,12,22,1,117,469
105642,621114,"Ryan Burr",31,2025,"TOR",2,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,1,3,0,8,34
105739,664076,"Garrett Cleavinger",31,2025,"TB",67,0,0,61.3,2,6,2,4,21,2.35,17,16,25,5,1,9,74,18,82,7,243,874
105904,664123,"Scott Effross",31,2025,"NYY",11,0,0,10.7,0,0,0,0,0,8.44,10,10,8,5,2,1,28,3,6,0,51,156
105933,664126,"Pete Fairbanks",31,2025,"TB",61,0,0,60.3,4,5,27,5,0,2.83,22,19,27,10,1,7,78,18,59,1,244,987
105954,621053,"Tyler Ferguson",31,2025,"ATH",56,0,0,58,4,2,2,3,12,4.66,32,30,31,5,3,4,66,34,54,4,246,990
106036,664139,"Ian Gibaut",31,2025,"CIN",25,0,0,25.3,0,1,0,1,3,4.62,13,13,17,6,0,3,41,8,15,0,109,388
106041,656457,"Tyler Gilbert",31,2025,"CWS",46,5,0,51,4,2,1,0,5,3.88,24,22,24,11,0,5,66,24,49,2,215,837
106140,623474,"Jimmy Herget",31,2025,"COL",59,0,0,83.3,1,2,0,1,9,2.48,24,23,50,15,1,6,107,26,81,7,347,1289
106259,664068,"Scott Kingery",31,2025,"LAA",1,0,0,2,0,0,0,0,0,36,8,8,9,1,0,2,19,0,1,0,18,36
106454,656730,"Trevor Megill",31,2025,"MIL",50,0,0,47,6,3,30,6,0,2.49,16,13,22,11,0,3,56,17,60,0,192,753
106558,621028,"Kevin Newman",31,2025,"LAA",2,0,0,4,0,0,0,0,0,6.75,3,3,0,2,0,2,12,0,0,0,16,34
106664,656848,"Michael Petersen",31,2025,,15,0,0,18,0,0,0,1,2,4,11,8,12,3,0,3,30,7,17,0,79,327
106989,622253,"Dillon Tate",31,2025,"TOR",6,0,0,6.3,0,0,0,0,0,4.26,3,3,6,1,0,1,12,6,8,1,34,139
107018,663423,"Trent Thornton",31,2025,"SEA",33,0,0,42.3,2,0,0,1,5,4.68,23,22,31,3,1,6,64,14,32,4,180,656
107058,664285,"Framber Valdez",31,2025,"HOU",31,31,2,192,13,11,0,0,0,3.66,82,78,119,33,4,15,257,68,187,7,802,2890
107155,664849,"Danny Young",31,2025,"NYM",10,0,0,8.3,0,0,0,0,4,4.32,5,4,9,0,0,0,9,3,13,1,37,158
107263,663399,"Brandon Waddell",31,2025,"NYM",11,1,0,31.3,0,0,0,0,1,3.45,12,12,14,10,1,4,53,11,22,1,134,512
107502,669854,"Ronel Blanco",31,2025,"HOU",9,9,0,48.3,3,4,0,0,0,4.1,22,22,21,9,0,7,67,20,48,0,199,793
107838,670329,"Rico Garcia",31,2025,,29,1,0,34.3,0,2,0,0,10,3.15,12,12,22,3,1,5,51,10,38,0,142,587
107865,664062,"Tony Gonsolin",31,2025,"LAD",7,7,0,36,3,2,0,0,0,5,21,20,21,3,0,9,63,18,38,3,157,609
107925,664129,"Geoff Hartlieb",31,2025,,4,0,0,3.3,0,0,0,0,0,21.6,8,8,4,2,0,2,16,6,5,0,24,109
108066,621139,"Brooks Kriske",31,2025,,16,0,0,18,0,1,0,1,0,7.5,15,15,10,9,0,1,32,15,18,0,88,381
108235,621345,"A.J. Minter",31,2025,"NYM",13,0,0,11,0,0,0,0,7,1.64,2,2,5,1,0,0,7,4,14,0,43,181
108406,621363,"Colin Poche",31,2025,,14,0,0,9.3,1,2,0,0,0,12.54,14,13,6,4,1,1,21,14,11,0,52,244
108560,669947,"Jesse Scholtens",31,2025,"TB",2,0,0,8.3,0,1,0,0,0,5.4,7,5,8,0,0,1,12,3,12,0,38,154
108561,670167,"John Schreiber",31,2025,"KC",74,0,0,64,3,3,1,4,23,3.8,29,27,34,12,1,10,101,19,62,1,265,1047
108893,656464,"Kevin Ginkel",31,2025,"AZ",29,0,0,25.7,1,4,3,1,6,7.36,22,21,20,7,0,2,42,13,29,2,121,491
109484,676961,"Caleb Boushley",31,2025,"TEX",25,1,0,43.3,0,0,1,0,0,6.02,33,29,37,12,0,5,81,14,41,2,193,742
109881,621057,"Justin Garza",31,2025,"NYM",5,0,0,6.7,0,0,0,0,0,5.4,4,4,5,2,0,1,13,1,3,0,28,86
115326,666974,"Yennier Cano",31,2025,"BAL",65,0,0,58,3,7,2,5,17,5.12,36,33,47,7,1,7,92,24,53,3,251,986
120131,680837,"Ryan Fitzgerald",31,2025,"MIN",2,0,0,2.3,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,9,24
125761,657649,"Jared Koenig",31,2025,"MIL",72,0,0,66,6,1,2,2,27,2.86,21,21,39,11,1,6,88,20,68,4,268,1043
130442,682171,"Penn Murfee",31,2025,"CWS",15,0,0,12.7,0,1,0,1,2,7.82,11,11,12,4,0,3,32,5,13,1,63,232
142461,684007,"Shota Imanaga",31,2025,"CHC",25,25,0,144.7,9,8,0,0,0,3.73,62,60,65,20,1,31,232,26,117,1,567,2176
150097,702352,"Spencer Bivens",31,2025,"SF",54,0,0,81,4,3,3,0,4,4.11,42,37,57,16,5,6,128,25,61,5,343,1294
67148,592836,"Taijuan Walker",32,2025,"PHI",34,21,0,123.7,5,8,1,2,2,4.08,62,56,90,20,1,21,217,42,86,4,538,2061
67243,593423,"Frankie Montas",32,2025,"NYM",9,7,0,38.7,3,2,0,0,0,6.28,29,27,26,14,0,8,86,14,32,1,178,708
67588,593958,"Eduardo Rodriguez",32,2025,"AZ",29,29,0,154.3,9,9,0,0,0,5.02,94,86,113,37,3,25,296,60,143,1,694,2589
68087,596142,"Gary Sánchez",32,2025,"BAL",1,0,0,1,0,0,0,0,0,36,4,4,0,1,0,1,6,1,0,1,7,19
69545,605288,"Adrian Houser",32,2025,,21,21,0,125,8,5,0,0,0,3.31,49,46,88,20,4,10,180,38,92,8,518,1892
70188,608032,"Carlos Estévez",32,2025,"KC",67,0,0,66,4,5,42,6,0,2.45,22,18,31,11,1,5,76,22,54,4,269,1043
70271,605483,"Blake Snell",32,2025,"LAD",11,11,0,61.3,5,4,0,0,0,2.35,21,16,38,10,0,3,70,26,72,0,254,1028
70397,595978,"Austin Hedges",32,2025,"CLE",3,0,0,3,0,0,0,0,0,6,2,2,4,2,0,0,8,1,1,0,16,56
70429,605130,"Scott Barlow",32,2025,"CIN",75,1,0,68.3,6,3,1,1,16,4.21,35,32,33,8,1,8,84,45,75,6,303,1274
70445,605242,"Michael Fulmer",32,2025,,3,0,0,5.7,0,0,0,0,0,4.76,3,3,2,3,0,1,12,2,3,0,23,90
70464,605347,"Jorge López",32,2025,"WSH",26,0,0,24.7,6,0,1,3,5,6.57,18,18,20,2,2,1,34,6,17,3,105,384
70485,605452,"Joe Ross",32,2025,"PHI",37,1,0,51,2,1,0,2,1,5.12,30,29,31,17,1,8,100,18,39,3,228,862
70543,607179,"Jordan Weems",32,2025,"HOU",4,0,0,4.3,0,1,0,0,0,14.54,7,7,7,2,0,0,11,3,0,0,23,98
70762,596112,"Robert Stephenson",32,2025,"LAA",12,0,0,10,2,0,0,1,0,2.7,4,3,2,4,0,1,14,3,10,1,42,144
70768,547184,"Michael Kelly",32,2025,"ATH",42,0,0,39.7,4,4,2,1,7,2.95,17,13,19,7,0,5,53,19,29,1,166,658
70798,605540,"Brandon Woodruff",32,2025,"MIL",12,12,0,64.7,7,2,0,0,0,3.2,26,23,29,7,0,9,79,14,83,3,257,964
70822,605280,"Clay Holmes",32,2025,"NYM",33,31,0,165.7,12,8,0,0,0,3.53,74,65,110,25,1,14,219,66,129,13,708,2764
70883,607074,"Carlos Rodón",32,2025,"NYY",33,33,0,195.3,18,9,0,0,0,3.09,74,67,83,27,0,22,225,73,203,9,789,3210
70943,605400,"Aaron Nola",32,2025,"PHI",17,17,0,94.3,5,10,0,0,0,6.01,65,63,59,19,3,18,178,28,97,4,404,1568
70964,607200,"Erick Fedde",32,2025,,32,24,1,141,4,13,0,0,1,5.49,90,86,94,32,2,19,240,67,83,3,623,2369
70966,595897,"Nick Burdi",32,2025,"BOS",4,0,0,5.3,0,0,0,0,0,0,0,0,4,1,0,0,6,2,5,0,21,83
71017,596001,"Jakob Junis",32,2025,"CLE",57,0,0,66.7,4,1,0,0,6,2.97,24,22,46,11,2,5,94,18,55,4,274,1032
71042,595928,"John Curtiss",32,2025,"AZ",30,0,0,36.7,3,2,1,0,3,3.93,18,16,16,8,0,5,52,5,24,0,141,545
71098,607536,"Kyle Freeland",32,2025,"COL",31,31,0,162.7,5,17,0,0,0,4.98,105,90,132,34,5,22,303,38,124,6,709,2482
71245,596103,"Austin Slater",32,2025,"NYY",1,0,0,0.7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,10
100945,622491,"Luis Castillo",32,2025,"SEA",32,32,0,180.7,11,8,0,0,0,3.54,76,71,108,34,3,23,277,46,162,7,745,2988
101621,624431,"Jose Trevino",32,2025,"CIN",2,0,0,2.3,0,0,0,0,0,3.86,1,1,2,2,0,0,6,1,1,0,12,47
102032,592254,"José De León",32,2025,"BOS",1,1,0,6.7,1,0,0,0,0,4.05,3,3,7,0,0,1,11,3,8,0,28,101
102061,601713,"Nick Pivetta",32,2025,"SD",31,31,0,181.7,13,5,0,0,0,2.92,63,59,87,19,2,22,219,50,190,3,721,2851
103808,605447,"Jordan Romano",32,2025,"PHI",49,0,0,42.7,2,4,8,3,7,8.23,40,39,26,9,0,10,84,17,47,3,187,701
103809,605513,"Spencer Turnbull",32,2025,"TOR",3,1,0,6.3,1,1,0,0,0,7.11,5,5,9,1,1,1,18,4,4,0,33,125
104719,656186,"Dan Altavilla",32,2025,"CWS",28,0,0,29,0,1,2,0,2,2.48,9,8,10,5,0,4,36,15,21,4,120,456
104777,656420,"J.P. Feyereisen",32,2025,,4,0,0,4,0,2,0,0,0,11.25,7,5,6,3,0,2,20,1,4,0,23,81
104863,656794,"Sean Newcomb",32,2025,,48,5,0,92.3,2,5,2,0,4,2.73,36,28,74,15,0,5,124,31,91,5,391,1545
105016,657424,"Matt Gage",32,2025,,33,2,0,31,0,1,0,1,2,3.19,11,11,28,7,0,0,42,12,27,2,137,531
105101,657585,"Reed Garrett",32,2025,"NYM",58,1,0,55.3,3,6,3,7,20,3.9,27,24,30,12,0,5,74,26,64,1,238,979
105425,656546,"Jeff Hoffman",32,2025,"TOR",71,0,0,68,9,7,33,7,0,4.37,34,33,25,14,0,15,113,27,84,4,287,1128
105736,664199,"Taylor Clarke",32,2025,"KC",51,0,0,55.3,1,1,1,1,5,3.25,20,20,23,6,1,8,70,9,44,1,206,867
106414,664208,"Phil Maton",32,2025,,63,0,0,61.3,4,5,5,5,22,2.79,21,19,27,12,0,3,63,24,81,7,249,1013
106709,663432,"Tanner Rainey",32,2025,,13,0,0,9.7,0,1,0,1,2,11.17,12,12,6,2,0,0,10,9,11,1,47,201
106870,642048,"Tayler Saucedo",32,2025,"SEA",10,0,0,13.3,0,0,0,0,0,8.1,12,12,14,3,0,2,28,6,12,1,66,232
106950,605488,"Jeffrey Springs",32,2025,"ATH",32,30,0,171,11,11,0,0,0,4.11,90,78,89,36,0,28,273,54,138,3,713,2847
107792,670036,"Matt Festa",32,2025,"CLE",63,0,0,54.7,5,4,0,2,12,4.12,29,25,33,6,1,4,64,15,56,5,226,817
108123,664192,"Joey Lucchesi",32,2025,"SF",38,0,0,38.3,0,1,0,0,6,3.76,17,16,22,8,1,4,57,12,31,2,165,632
109041,670950,"Trevor Richards",32,2025,,5,0,0,5.7,0,0,0,0,0,7.94,5,5,9,2,0,0,13,2,5,0,29,116
109203,606996,"Kyle Hart",32,2025,"SD",20,6,0,43,3,3,0,0,2,5.86,28,28,21,8,0,9,73,13,37,2,179,691
109313,669920,"Jason Alexander",32,2025,,18,13,0,77.3,4,2,1,0,0,4.77,45,41,49,14,2,15,143,26,65,3,336,1252
136521,673540,"Kodai Senga",32,2025,"NYM",22,22,0,113.3,7,6,0,0,0,3.02,44,38,52,24,6,12,166,55,109,3,482,1901
147894,691094,"Randy Wynne",32,2025,"CIN",1,0,0,3,0,0,1,0,0,3,1,1,1,1,0,1,7,1,3,0,13,47
59660,571771,"Enrique Hernández",33,2025,"LAD",5,0,0,5.3,0,0,0,0,0,15.19,11,9,8,2,0,1,16,8,1,0,37,125
66311,570632,"José Ureña",33,2025,,19,6,0,55,0,1,1,0,0,4.58,29,28,33,15,1,8,98,23,34,3,245,934
67083,592662,"Robbie Ray",33,2025,"SF",32,32,1,182.3,11,8,0,0,0,3.65,81,74,85,39,2,22,257,73,186,4,755,3069
67560,593833,"Wander Suero",33,2025,"ATL",5,0,0,6.3,0,0,0,0,0,11.37,8,8,6,1,0,3,20,4,7,0,32,142
67604,593974,"Wandy Peralta",33,2025,"SD",71,1,0,71.7,6,1,0,1,4,3.14,29,25,46,13,2,5,98,30,63,2,313,1138
68444,547179,"Michael Lorenzen",33,2025,"KC",27,26,0,141.7,7,11,0,0,1,4.64,76,73,90,30,4,25,262,39,127,6,606,2318
68490,592094,"Jason Adam",33,2025,"SD",65,0,0,65.3,8,4,0,2,29,1.93,18,14,41,5,0,4,67,25,70,3,270,1090
68564,592351,"Jon Gray",33,2025,"TEX",6,0,0,14,1,1,0,2,0,7.71,12,12,7,3,0,5,33,6,12,0,63,210
68592,592426,"Luke Jackson",33,2025,,52,0,0,51,2,5,9,2,4,4.06,30,23,33,4,0,4,57,28,38,3,219,782
68691,592773,"Ryne Stanek",33,2025,"NYM",65,0,0,56,4,6,3,6,11,5.46,39,34,38,10,1,7,89,32,58,0,255,1063
68692,592779,"Brock Stewart",33,2025,,43,0,0,37.7,2,2,0,1,16,2.63,11,11,24,4,1,3,47,13,44,4,159,610
68694,592791,"Jameson Taillon",33,2025,"CHC",23,23,0,129.7,11,7,0,0,0,3.68,54,53,61,23,2,24,209,27,98,0,519,1979
68781,594902,"Ben Lively",33,2025,"CLE",9,9,0,44.7,2,2,0,0,0,3.22,16,16,24,8,0,6,64,15,29,0,178,717
68933,595345,"Steven Okert",33,2025,"HOU",68,1,0,71.7,3,2,1,2,10,3.01,25,24,31,8,0,6,71,19,84,2,276,1052
70486,605463,"Tayler Scott",33,2025,,24,0,0,27.3,1,2,0,1,3,7.9,25,24,17,9,2,6,65,18,24,1,134,536
71343,605218,"Carl Edwards Jr.",33,2025,,4,0,0,6,0,0,0,0,0,4.5,3,3,3,0,0,1,7,3,6,0,24,90
100206,592866,"Trevor Williams",33,2025,"WSH",17,17,0,82.7,3,10,0,0,0,6.21,59,57,74,18,3,11,163,21,65,2,373,1448
100612,621381,"Matt Strahm",33,2025,"PHI",66,0,0,62.3,2,3,6,4,22,2.74,22,19,29,11,2,5,77,20,70,2,256,993
102028,592155,"Cam Booser",33,2025,"CWS",39,0,0,31,2,4,1,3,9,5.52,22,19,15,5,0,8,57,19,35,2,143,575
102052,594580,"Sam Moll",33,2025,"CIN",23,0,0,18.3,1,0,0,0,2,6.38,16,13,7,5,0,4,33,10,22,0,81,332
102428,640448,"Kyle Finnegan",33,2025,,56,0,0,57,4,4,24,7,3,3.47,24,22,30,8,3,4,71,18,55,1,229,846
102658,641835,"Tim Mayza",33,2025,,15,0,0,16.7,0,0,0,0,0,3.78,7,7,11,4,0,2,27,5,15,2,74,301
102770,642152,"Lou Trivino",33,2025,,47,2,0,47.7,3,2,0,2,5,3.97,23,21,34,5,1,6,71,18,37,6,207,841
102796,642239,"Rob Zastryzny",33,2025,"MIL",26,1,0,22,2,1,0,1,2,2.45,7,6,12,2,0,3,28,10,20,1,93,347
103721,640455,"Sean Manaea",33,2025,"NYM",15,12,0,60.7,2,4,0,0,0,5.64,38,38,37,11,1,13,114,12,75,7,263,1095
103842,621383,"Tanner Banks",33,2025,"PHI",69,1,0,67.3,6,2,1,3,10,3.07,24,23,39,6,2,9,93,12,61,1,267,1084
103929,642232,"Ryan Yarbrough",33,2025,"NYY",19,8,0,64,3,1,1,0,0,4.36,31,31,37,7,1,13,106,19,55,2,264,1017
104735,656257,"Jeff Brigham",33,2025,"AZ",4,0,0,3.3,0,0,0,0,0,8.1,3,3,6,0,0,1,10,1,3,0,18,63
104928,657044,"Ryan Thompson",33,2025,"AZ",48,0,0,41.3,3,2,1,3,17,3.92,21,18,31,7,0,4,61,13,36,2,175,651
104993,657240,"Julian Merryweather",33,2025,"CHC",21,0,0,18.7,0,1,0,0,8,5.79,13,12,15,5,1,2,36,11,15,0,88,353
105056,657514,"Brennan Bernardino",33,2025,"BOS",55,3,0,51.7,4,3,1,0,2,3.14,23,18,30,8,0,1,50,27,43,3,225,833
110477,672391,"Kaleb Ort",33,2025,"HOU",49,0,0,46,2,2,1,0,3,4.89,26,25,21,6,0,8,65,27,49,0,194,788
58533,527048,"Martín Pérez",34,2025,"CWS",11,10,0,56,1,6,0,0,0,3.54,23,22,23,10,1,6,70,22,44,2,228,898
59592,571466,"Tucker Barnhart",34,2025,"TEX",1,0,0,2,0,0,0,0,0,13.5,3,3,4,1,0,0,6,0,0,1,11,22
60626,571946,"Shelby Miller",34,2025,,48,0,0,46,4,3,10,5,9,2.74,17,14,23,5,0,5,53,15,54,4,186,701
66174,554340,"Yimi García",34,2025,"TOR",22,0,0,21,1,2,3,4,6,3.86,10,9,10,1,0,2,20,12,25,1,90,359
66214,554431,"Tyler Matzek",34,2025,"NYY",7,0,0,6.3,0,0,0,0,0,4.26,3,3,7,4,0,0,15,5,7,0,35,127
68557,592332,"Kevin Gausman",34,2025,"TOR",32,32,1,193,10,11,0,0,0,3.59,79,77,98,34,2,21,256,50,189,3,775,3030
68565,643338,"Chad Green",34,2025,"TOR",45,0,0,43.7,3,2,1,0,7,5.56,28,27,31,6,0,14,99,13,35,2,190,710
69637,606160,"Rafael Montero",34,2025,,59,0,0,60.3,1,2,0,1,8,4.48,34,30,26,11,0,5,68,37,58,0,253,1088
