"bpid","mlbid","Name","Age","Season","Team","G","GS","IP","W","L","SV","ERA","RA9","DRA","FIP","cFIP","WHIP","K%","BB%","HR%","GB%","DRA-","WARP"
45571,433589,"Yusmeiro Petit",35,2020,"OAK",26,0,21.7,2,1,0,1.66,1.66,5.74,4.09,114,1.11,19.3,5.7,3.4,31.8,118,-0.2
46298,445213,"Brandon Kintzler",35,2020,"MIA",24,0,24.3,2,3,12,2.22,2.59,5.08,5.02,106,1.32,13.9,10.9,3,56.6,105,0
46719,467008,"Pedro Strop",35,2020,"CIN",4,0,2.3,0,0,0,3.86,11.57,5.37,7.07,103,2.57,21.4,35.7,0,50,111,0
47850,448855,"Junior Guerra",35,2020,"AZ",25,0,23.7,1,2,0,3.04,3.8,5.43,4.14,105,1.35,20.4,14.6,1,46.2,112,-0.1
49617,453192,"Andrew Miller",35,2020,"STL",16,0,13,1,1,4,2.77,2.77,3.71,2.6,85,1.08,29.1,9.1,0,61.3,76,0.2
50175,502188,"Jeff Samardzija",35,2020,"SF",4,4,16.7,0,2,0,9.72,10.26,7.23,9.03,145,1.5,7.8,5.2,9.1,20,149,-0.3
51032,501789,"Will Harris",35,2020,"WAS",20,0,17.7,0,1,1,3.06,4.58,4.7,4.57,95,1.7,25,10.7,3.6,42.6,97,0.1
51845,491624,"César Valdez",35,2020,"BAL",9,0,14.3,1,1,3,1.26,1.88,4.53,2.12,97,0.7,22.6,5.7,0,52.6,93,0.1
51959,453281,"Wade LeBlanc",35,2020,"BAL",6,6,22.3,1,0,0,8.06,8.06,6.08,6.71,119,1.57,12.6,7.8,5.8,37,125,-0.1
51962,453284,"Blake Parker",35,2020,"PHI",14,1,16,3,0,0,2.81,3.94,4.23,3.4,86,1.31,36.2,13,2.9,37.1,87,0.2
52032,458708,"Josh Tomlin",35,2020,"ATL",17,5,39.7,2,2,0,4.76,4.99,4.93,4.05,101,1.21,22.1,4.9,3.7,38.1,102,0.1
52231,453343,"Mark Melancon",35,2020,"ATL",23,0,22.7,2,1,11,2.78,3.18,4.69,3.74,102,1.28,14.7,7.4,1.1,58.3,97,0.1
52572,453178,"Ian Kennedy",35,2020,"KC",15,1,14,0,2,0,9,10.93,5.37,8.81,105,1.79,21.7,7.2,10.1,37.5,111,0
55530,453268,"Daniel Bard",35,2020,"COL",23,0,24.7,4,2,6,3.65,3.65,4.35,3.66,90,1.3,25.5,9.4,1.9,48.5,90,0.2
56753,453286,"Max Scherzer",35,2020,"WAS",12,12,67.3,5,4,0,3.74,4.01,4.27,3.48,87,1.38,31.2,7.8,3.4,33,88,0.8
56957,453265,"Tony Watson",35,2020,"SF",21,0,18,1,0,2,2.5,4,4.44,4.38,98,0.89,20.5,4.1,4.1,50,91,0.1
58768,519381,"Pat Venditte",35,2020,"MIA",3,0,4.3,0,0,0,0,0,4.21,2.29,93,0.23,33.3,0,0,25,87,0
59639,571666,"Mike Fiers",35,2020,"OAK",11,11,59,6,3,0,4.58,4.73,6.61,4.91,125,1.37,14.4,6.2,3.5,34.5,136,-0.7
31734,425844,"Zack Greinke",36,2020,"HOU",12,12,67,3,3,0,4.03,4.03,4.15,2.78,90,1.13,24.5,3.3,2.2,41.8,86,0.9
45534,430935,"Cole Hamels",36,2020,"ATL",1,1,3.3,0,1,0,8.1,8.1,5.72,2.91,114,1.2,14.3,7.1,0,36.4,118,0
45548,452657,"Jon Lester",36,2020,"CHC",12,12,61,3,3,0,5.16,5.16,5.71,5.16,116,1.33,15.8,6.4,4.2,47.8,118,-0.1
45578,434671,"Aníbal Sánchez",36,2020,"WAS",11,11,53,4,5,0,6.62,6.79,5.92,5.48,112,1.66,17.6,7.3,4.5,39.8,122,-0.2
45621,450172,"Edinson Volquez",36,2020,"TEX",7,0,5.7,2,1,0,6.35,6.35,5.63,3.7,112,1.41,11.5,7.7,0,45,116,0
46711,465657,"Joakim Soria",36,2020,"OAK",22,0,22.3,2,2,2,2.82,3.22,5.35,2.94,106,1.25,25,10.4,1,29,110,-0.1
46755,489334,"Craig Stammen",36,2020,"SD",24,0,24,4,2,0,5.63,6,3.69,3.38,87,1.29,19,3.8,1.9,57,76,0.3
47155,460077,"Drew Butera",36,2020,"COL",1,0,1.7,0,0,0,5.4,5.4,5.04,2.01,100,1.8,12.5,0,0,57.1,104,0
47279,445926,"Jesse Chavez",36,2020,"TEX",18,0,17,0,0,0,6.88,6.88,5.83,7.64,113,1.59,16.9,9.1,7.8,39.3,120,-0.2
48258,450203,"Charlie Morton",36,2020,"TB",9,9,38,2,2,0,4.74,4.97,4,3.43,87,1.39,24.7,5.9,2.4,42.1,82,0.6
53724,673633,"Yoshihisa Hirano",36,2020,"SEA",13,0,12.3,0,1,4,5.84,6.57,5.08,5.68,103,2.11,17.5,12.7,3.2,48.8,105,0
45613,434378,"Justin Verlander",37,2020,"HOU",1,1,6,1,0,0,3,3,4.1,5.67,88,0.67,33.3,4.8,9.5,61.5,84,0.1
46084,457918,"J.A. Happ",37,2020,"NYY",9,9,49.3,2,2,0,3.47,3.47,4.77,4.55,104,1.05,21.4,7.7,4.1,43.8,98,0.5
49543,489265,"Sergio Romo",37,2020,"MIN",24,0,20,1,2,5,4.05,4.05,5.54,4.32,108,1.15,26.4,8,3.4,31.5,114,-0.1
50555,503285,"Darren O'Day",37,2020,"ATL",19,0,16.3,4,0,0,1.1,1.65,4.88,2.79,98,0.8,32.8,7.5,1.5,27,101,0
639,424144,"Oliver Pérez",38,2020,"CLE",21,0,18,1,1,1,2,2.5,4.94,3.11,105,1.06,19.4,8.3,0,44.9,102,0
31361,425794,"Adam Wainwright",38,2020,"STL",10,10,65.7,5,3,0,3.15,3.43,4.99,4.13,104,1.05,20.6,5.7,3.4,42.9,103,0.2
36959,448179,"Rich Hill",40,2020,"MIN",8,8,38.7,2,2,0,3.03,3.03,5.48,3.97,112,1.16,19.9,10.9,1.9,41.1,113,0
38161,456124,"Erik Kratz",40,2020,"NYY",2,0,2,0,0,0,9,9,5.86,17.67,115,1,0,0,22.2,37.5,121,0
